"","Name","year","Adm_Rate","Avg_Price_Pub","Avg_Price_Priv","Grad_Rate","Grad_White","Grad_Black","Grad_Asian","Grad_Hispanic","Grad_Aian","Grad_White_2010","Grad_Black_2010","Grad_Asian_2010","Grad_Hispanic_2010","Grad_Aian_2010","yeartreat","post"
"191","Austin College",2001,NA,NA,NA,0.7464,0.725,0.6667,0.8621,0.8824,1,0.725,0.6667,0.8621,0.8824,1,NA,0
"192","Austin College",2002,0.8028,NA,NA,0.7788,0.7447,0.8,0.9615,0.8148,1,0.7447,0.8,0.9615,0.8148,1,NA,0
"193","Austin College",2003,0.7825,NA,NA,0.7781,0.7893,0.7692,0.7778,0.7097,0.3333,0.7893,0.7692,0.7778,0.7097,0.3333,NA,0
"194","Austin College",2004,0.7229,NA,NA,0.7367,0.7354,0.7,0.7222,0.8333,0.6667,0.7354,0.7,0.7222,0.8333,0.6667,NA,0
"195","Austin College",2005,0.6888,NA,NA,0.7946,0.7703,0.8889,0.8857,0.8421,1,0.7703,0.8889,0.8857,0.8421,1,NA,0
"196","Austin College",2006,0.6725,NA,NA,0.7493,0.7431,0.5,0.8627,0.7037,0.3333,NA,NA,NA,NA,NA,NA,0
"197","Austin College",2007,0.7588,NA,NA,0.7676,0.751,0.6667,0.8704,0.7391,0.6667,NA,NA,NA,NA,NA,NA,0
"198","Austin College",2008,0.6967,NA,NA,0.7177,0.7039,0.4615,0.84,0.7143,0.5,NA,NA,NA,NA,NA,NA,0
"199","Austin College",2009,0.7752,NA,NA,0.7642,0.7488,0.3333,0.8077,0.8125,0.8,NA,NA,NA,NA,NA,NA,0
"200","Austin College",2010,0.7966,NA,30674,0.7312,0.7308,0.5385,0.7903,0.6981,1,NA,NA,NA,NA,NA,NA,0
"201","Austin College",2011,0.8302,NA,17545,0.7296,0.7692,0.4167,0.8333,0.6842,1,NA,NA,NA,NA,NA,NA,0
"202","Austin College",2012,0.5246,NA,20583,0.6732,0.6912,0.7368,0.5952,0.7414,0,NA,NA,NA,NA,NA,NA,0
"203","Austin College",2013,0.5908,NA,22549,0.7013,0.7017,0.6471,0.7576,0.6923,0.5,NA,NA,NA,NA,NA,NA,0
"204","Austin College",2014,0.5861,NA,24019,0.7225,0.733,0.5909,0.7538,0.6885,0.7143,NA,NA,NA,NA,NA,NA,0
"205","Babson College",1997,NA,NA,NA,0.8374,0.8476,0.6667,0.7879,0.9091,1,0.8476,0.6667,0.7879,0.9091,1,NA,0
"206","Babson College",1998,NA,NA,NA,0.8465,0.8704,0.6,0.8519,0.7059,1,0.8704,0.6,0.8519,0.7059,1,NA,0
"207","Babson College",1999,NA,NA,NA,0.855,0.8539,1,0.8148,0.8571,1,0.8539,1,0.8148,0.8571,1,NA,0
"208","Babson College",2000,NA,NA,NA,0.853,0.8667,0.8333,0.875,0.9333,1,0.8667,0.8333,0.875,0.9333,1,NA,0
"209","Babson College",2001,NA,NA,NA,0.8721,0.8904,0.75,0.9474,0.8182,NA,0.8904,0.75,0.9474,0.8182,NA,NA,0
"210","Babson College",2002,0.3457,NA,NA,0.8869,0.8827,1,0.9167,1,1,0.8827,1,0.9167,1,1,NA,0
"211","Babson College",2003,0.4742,NA,NA,0.8781,0.875,0.6667,0.8857,0.9333,1,0.875,0.6667,0.8857,0.9333,1,NA,0
"212","Babson College",2004,0.3711,NA,NA,0.9109,0.9112,1,0.9259,0.9167,1,0.9112,1,0.9259,0.9167,1,NA,0
"213","Babson College",2005,0.3672,NA,NA,0.9085,0.9015,0.9,1,0.913,NA,0.9015,0.9,1,0.913,NA,NA,0
"214","Babson College",2006,0.3674,NA,NA,0.9041,0.8902,1,0.9423,0.875,0,NA,NA,NA,NA,NA,NA,0
"215","Babson College",2007,0.3679,NA,NA,0.9007,0.8995,0.9286,0.88,1,0,NA,NA,NA,NA,NA,NA,0
"216","Babson College",2008,0.3751,NA,NA,0.9073,0.9124,0.8846,0.8983,0.8947,0.5,NA,NA,NA,NA,NA,NA,0
"217","Babson College",2009,0.3508,NA,NA,0.9028,0.9162,0.9524,0.7833,0.8718,1,NA,NA,NA,NA,NA,NA,0
"218","Babson College",2010,0.4034,NA,25952,0.8865,0.8954,0.9545,0.7763,0.8889,0.5,NA,NA,NA,NA,NA,NA,0
"219","Babson College",2011,0.3955,NA,30504,0.9082,0.8947,0.9231,0.9273,0.9206,NA,NA,NA,NA,NA,NA,NA,0
"220","Babson College",2012,0.3383,NA,29276,0.9215,0.9275,0.8261,0.875,0.8864,1,NA,NA,NA,NA,NA,NA,0
"221","Babson College",2013,0.2901,NA,29340,0.9147,0.9217,0.931,0.8833,0.9556,NA,NA,NA,NA,NA,NA,NA,0
"222","Babson College",2014,0.2821,NA,28057,0.9324,0.9336,0.8571,0.9483,0.9767,1,NA,NA,NA,NA,NA,NA,0
"223","Bard College",1997,NA,NA,NA,0.7094,0.722,0.5333,0.6316,0.6667,1,0.722,0.5333,0.6316,0.6667,1,NA,0
"224","Bard College",1998,NA,NA,NA,0.6762,0.6738,0.5,0.6667,0.8,NA,0.6738,0.5,0.6667,0.8,NA,NA,0
"225","Bard College",1999,NA,NA,NA,0.6893,0.6858,0.6667,0.7778,0.75,1,0.6858,0.6667,0.7778,0.75,1,NA,0
"226","Bard College",2000,NA,NA,NA,0.716,0.7434,0.5,0.8,0.4444,1,0.7434,0.5,0.8,0.4444,1,NA,0
"227","Bard College",2001,NA,NA,NA,0.742,0.7567,0.6,0.9091,0.5882,NA,0.7567,0.6,0.9091,0.5882,NA,NA,0
"228","Bard College",2002,0.4444,NA,NA,0.7626,0.75,0.7059,0.8571,0.9545,1,0.75,0.7059,0.8571,0.9545,1,NA,0
"229","Bard College",2003,0.355,NA,NA,0.7458,0.7892,0.6842,0.6774,0.7143,0.5,0.7892,0.6842,0.6774,0.7143,0.5,NA,0
"230","Bard College",2004,0.3891,NA,NA,0.7848,0.7794,0.8621,0.9459,0.6667,1,0.7794,0.8621,0.9459,0.6667,1,NA,0
"231","Bard College",2005,0.3744,NA,NA,0.781,0.7615,0.8947,0.875,0.7931,1,0.7615,0.8947,0.875,0.7931,1,NA,0
"232","Bard College",2006,0.3199,NA,NA,0.784,0.7898,0.8571,0.7857,0.8205,1,NA,NA,NA,NA,NA,NA,0
"233","Bard College",2007,0.3795,NA,NA,0.7893,0.8107,0.7647,0.7931,0.6579,1,NA,NA,NA,NA,NA,NA,0
"234","Bard College",2008,0.2711,NA,NA,0.7388,0.7521,0.5,0.8333,0.6818,0,NA,NA,NA,NA,NA,NA,0
"235","Bard College",2009,0.2524,NA,NA,0.75,0.7582,0.7059,0.8,0.5417,0.8333,NA,NA,NA,NA,NA,NA,0
"236","Bard College",2010,0.3314,NA,24190,0.7829,0.7908,0.8824,0.6667,0.8235,0.75,NA,NA,NA,NA,NA,NA,0
"237","Bard College",2011,0.3521,NA,27612,0.7773,0.8057,0.6667,0.6667,0.5556,0.5,NA,NA,NA,NA,NA,NA,0
"238","Bard College",2012,0.3457,NA,30753,0.7402,0.7245,0.7647,0.7391,0.6875,NA,NA,NA,NA,NA,NA,NA,0
"239","Bard College",2013,0.3516,NA,34365,0.7519,0.7622,0.7436,0.6538,0.7333,0.75,NA,NA,NA,NA,NA,NA,0
"240","Bard College",2014,0.3761,NA,27556,0.7691,0.769,0.7778,0.92,0.5,1,NA,NA,NA,NA,NA,NA,0
"241","Barnard College",1997,NA,NA,NA,0.8673,0.8486,0.7917,0.9116,0.9375,NA,0.8486,0.7917,0.9116,0.9375,NA,NA,0
"242","Barnard College",1998,NA,NA,NA,0.8441,0.8305,0.8636,0.8626,0.9,0.6667,0.8305,0.8636,0.8626,0.9,0.6667,NA,0
"243","Barnard College",1999,NA,NA,NA,0.8924,0.8708,1,0.9107,0.9706,1,0.8708,1,0.9107,0.9706,1,NA,0
"244","Barnard College",2000,NA,NA,NA,0.8893,0.8927,0.8387,0.9018,0.9231,0.5,0.8927,0.8387,0.9018,0.9231,0.5,NA,0
"245","Barnard College",2001,NA,NA,NA,0.8676,0.8494,0.8214,0.9274,0.8571,0.6667,0.8494,0.8214,0.9274,0.8571,0.6667,NA,0
"246","Barnard College",2002,0.3326,NA,NA,0.8929,0.8883,0.9412,0.871,0.95,0.6667,0.8883,0.9412,0.871,0.95,0.6667,NA,0
"247","Barnard College",2003,0.3443,NA,NA,0.8891,0.8976,0.7727,0.9286,0.8125,1,0.8976,0.7727,0.9286,0.8125,1,NA,0
"248","Barnard College",2004,0.3109,NA,NA,0.9131,0.9203,0.8846,0.9388,0.7941,1,0.9203,0.8846,0.9388,0.7941,1,NA,0
"249","Barnard College",2005,0.2742,NA,NA,0.8879,0.8942,0.84,0.9348,0.8542,0.3333,0.8942,0.84,0.9348,0.8542,0.3333,NA,0
"250","Barnard College",2006,0.2744,NA,NA,0.9195,0.9278,0.8438,0.93,0.94,1,NA,NA,NA,NA,NA,NA,0
"251","Barnard College",2007,0.2551,NA,NA,0.8964,0.8972,0.8421,0.8889,0.9216,1,NA,NA,NA,NA,NA,NA,0
"252","Barnard College",2008,0.2875,NA,NA,0.8966,0.8944,0.7778,0.9508,0.9153,NA,NA,NA,NA,NA,NA,NA,0
"253","Barnard College",2009,0.285,NA,NA,0.8885,0.8939,0.913,0.9286,0.8276,NA,NA,NA,NA,NA,NA,NA,0
"254","Barnard College",2010,0.3103,NA,21031,0.9064,0.8933,0.875,0.9438,0.9298,NA,NA,NA,NA,NA,NA,NA,0
"255","Barnard College",2011,0.2783,NA,26273,0.9088,0.9152,0.9565,0.8824,0.8776,1,NA,NA,NA,NA,NA,NA,0
"256","Barnard College",2012,0.2488,NA,23332,0.9274,0.9172,0.9189,0.9479,0.9394,NA,NA,NA,NA,NA,NA,NA,0
"257","Barnard College",2013,0.2254,NA,24968,0.9191,0.9307,0.9375,0.931,0.8621,NA,NA,NA,NA,NA,NA,NA,0
"258","Barnard College",2014,0.2053,NA,26487,0.92,0.9161,0.8333,0.9506,0.9605,NA,NA,NA,NA,NA,NA,NA,0
"259","Bates College",1997,NA,NA,NA,0.8694,0.8808,0.8571,0.75,0.8571,0,0.8808,0.8571,0.75,0.8571,0,NA,0
"260","Bates College",1998,NA,NA,NA,0.8854,0.8961,0.5,0.8421,0.7273,NA,0.8961,0.5,0.8421,0.7273,NA,NA,0
"261","Bates College",1999,NA,NA,NA,0.8426,0.8517,0.5455,0.8421,1,0,0.8517,0.5455,0.8421,1,0,NA,0
"262","Bates College",2000,NA,NA,NA,0.8894,0.892,0.875,0.8889,1,1,0.892,0.875,0.8889,1,1,NA,0
"263","Bates College",2001,NA,NA,NA,0.9021,0.9167,1,0.7333,0.3333,NA,0.9167,1,0.7333,0.3333,NA,NA,0
"264","Bates College",2002,0.3276,NA,NA,0.8881,0.8951,0.7143,0.7647,0.8824,0.5,0.8951,0.7143,0.7647,0.8824,0.5,NA,0
"265","Bates College",2003,0.2794,NA,NA,0.894,0.9059,0.5714,0.875,0.8571,1,0.9059,0.5714,0.875,0.8571,1,NA,0
"266","Bates College",2004,0.3067,NA,NA,0.9055,0.9089,0.8095,0.9545,0.9167,0,0.9089,0.8095,0.9545,0.9167,0,NA,0
"267","Bates College",2005,0.2965,NA,NA,0.8758,0.8803,0.8182,1,0.5333,1,0.8803,0.8182,1,0.5333,1,NA,0
"268","Bates College",2006,0.292,NA,NA,0.9224,0.9284,0.9091,0.9524,1,0,NA,NA,NA,NA,NA,NA,0
"269","Bates College",2007,0.3166,NA,NA,0.8839,0.898,0.8571,0.8182,0.9167,0,NA,NA,NA,NA,NA,NA,0
"270","Bates College",2008,0.296,NA,NA,0.9299,0.9494,0.7647,0.9565,0.7727,0,NA,NA,NA,NA,NA,NA,0
"271","Bates College",2009,0.2917,NA,NA,0.8848,0.8834,0.8966,0.913,0.7667,0.5,NA,NA,NA,NA,NA,NA,0
"272","Bates College",2010,0.2694,NA,27563,0.8763,0.8961,0.88,0.8148,0.68,1,NA,NA,NA,NA,NA,NA,0
"273","Bates College",2011,0.3181,NA,23212,0.8768,0.8787,0.8846,0.9474,0.8261,1,NA,NA,NA,NA,NA,NA,0
"274","Bates College",2012,0.2689,NA,25050,0.924,0.9218,0.8889,0.9565,0.9394,1,NA,NA,NA,NA,NA,NA,0
"275","Bates College",2013,0.266,NA,22481,0.8924,0.9029,0.8182,0.7895,0.8621,NA,NA,NA,NA,NA,NA,NA,0
"276","Bates College",2014,0.2417,NA,24936,0.908,0.9181,0.9487,0.9,0.8649,NA,NA,NA,NA,NA,NA,NA,0
"277","Baylor University",1997,NA,NA,NA,0.7207,0.7425,0.6604,0.6667,0.6393,0.875,0.7425,0.6604,0.6667,0.6393,0.875,NA,0
"278","Baylor University",1998,NA,NA,NA,0.703,0.7139,0.7254,0.6184,0.6883,0.5625,0.7139,0.7254,0.6184,0.6883,0.5625,NA,0
"279","Baylor University",1999,NA,NA,NA,0.7194,0.735,0.6339,0.6875,0.6667,0.625,0.735,0.6339,0.6875,0.6667,0.625,NA,0
"280","Baylor University",2000,NA,NA,NA,0.7216,0.7299,0.6078,0.7551,0.6787,0.8,0.7299,0.6078,0.7551,0.6787,0.8,NA,0
"281","Baylor University",2001,NA,NA,NA,0.7417,0.7452,0.7171,0.7279,0.6648,1,0.7452,0.7171,0.7279,0.6648,1,NA,0
"282","Baylor University",2002,0.7934,NA,NA,0.7168,0.7298,0.7192,0.7153,0.5801,0.5714,0.7298,0.7192,0.7153,0.5801,0.5714,NA,0
"283","Baylor University",2003,0.8112,NA,NA,0.7274,0.74,0.616,0.7444,0.6652,0.7692,0.74,0.616,0.7444,0.6652,0.7692,NA,0
"284","Baylor University",2004,0.822,NA,NA,0.7027,0.7244,0.584,0.6974,0.6452,0.6316,0.7244,0.584,0.6974,0.6452,0.6316,NA,0
"285","Baylor University",2005,0.7258,NA,NA,0.7114,0.7484,0.5671,0.6852,0.6552,0.625,0.7484,0.5671,0.6852,0.6552,0.625,NA,0
"286","Baylor University",2006,0.6568,NA,NA,0.7166,0.7421,0.5843,0.7124,0.6583,0.6364,NA,NA,NA,NA,NA,NA,0
"287","Baylor University",2007,0.4252,NA,NA,0.7463,0.7637,0.6037,0.6849,0.7228,0.5714,NA,NA,NA,NA,NA,NA,0
"288","Baylor University",2008,0.4401,NA,NA,0.7472,0.7739,0.6105,0.7474,0.6547,0.75,NA,NA,NA,NA,NA,NA,0
"289","Baylor University",2009,0.5135,NA,NA,0.722,0.7521,0.6419,0.7164,0.633,0.3158,NA,NA,NA,NA,NA,NA,0
"290","Baylor University",2010,0.4993,NA,24174,0.7042,0.754,0.5978,0.6633,0.6107,0.6364,NA,NA,NA,NA,NA,NA,0
"291","Baylor University",2011,0.4778,NA,24982,0.7403,0.7732,0.6434,0.7257,0.6707,0.625,NA,NA,NA,NA,NA,NA,0
"292","Baylor University",2012,0.3966,NA,25603,0.7659,0.7928,0.6667,0.7839,0.6962,0.875,NA,NA,NA,NA,NA,NA,0
"293","Baylor University",2013,0.6065,NA,26965,0.7908,0.813,0.677,0.7678,0.765,0.8182,NA,NA,NA,NA,NA,NA,0
"294","Baylor University",2014,0.5747,NA,32333,0.7821,0.817,0.6872,0.7707,0.7069,0.9091,NA,NA,NA,NA,NA,NA,0
"295","Beloit College",1997,NA,NA,NA,0.662,0.6473,0.7692,0.6667,0.7778,0.5,0.6473,0.7692,0.6667,0.7778,0.5,2016,0
"296","Beloit College",1998,NA,NA,NA,0.7257,0.7345,0.7143,0.7692,0.625,0.5,0.7345,0.7143,0.7692,0.625,0.5,2016,0
"297","Beloit College",1999,NA,NA,NA,0.6987,0.7061,0.6364,0.6923,0.8462,NA,0.7061,0.6364,0.6923,0.8462,NA,2016,0
"298","Beloit College",2000,NA,NA,NA,0.7129,0.7377,0.6111,0.6667,0.5,0,0.7377,0.6111,0.6667,0.5,0,2016,0
"299","Beloit College",2001,NA,NA,NA,0.719,0.7176,0.6667,0.8571,0.5333,NA,0.7176,0.6667,0.8571,0.5333,NA,2016,0
"300","Beloit College",2002,0.6566,NA,NA,0.791,0.8015,0.8571,0.7692,0.6,0.5,0.8015,0.8571,0.7692,0.6,0.5,2016,0
"301","Beloit College",2003,0.6983,NA,NA,0.7789,0.7895,0.625,1,0,NA,0.7895,0.625,1,0,NA,2016,0
"302","Beloit College",2004,0.6949,NA,NA,0.8439,0.8404,0.8571,0.8571,0.8571,1,0.8404,0.8571,0.8571,0.8571,1,2016,0
"303","Beloit College",2005,0.7035,NA,NA,0.774,0.7754,0.75,0.7273,0.8,0.6667,0.7754,0.75,0.7273,0.8,0.6667,2016,0
"304","Beloit College",2006,0.6446,NA,NA,0.7577,0.7653,0.6364,0.6667,0.5,0.75,NA,NA,NA,NA,NA,2016,0
"305","Beloit College",2007,0.6714,NA,NA,0.7839,0.7852,0.8333,0.8571,0.7895,NA,NA,NA,NA,NA,NA,2016,0
"306","Beloit College",2008,0.6045,NA,NA,0.7815,0.7984,0.6923,0.4545,0.8947,0,NA,NA,NA,NA,NA,2016,0
"307","Beloit College",2009,0.6281,NA,NA,0.8042,0.9279,0.9,1,0.9524,1,NA,NA,NA,NA,NA,2016,0
"308","Beloit College",2010,0.7283,NA,21412,0.8163,0.814,0.375,0.6,0.8519,1,NA,NA,NA,NA,NA,2016,0
"309","Beloit College",2011,0.7184,NA,19806,0.7327,0.73,0.5385,0.8571,0.6923,0,NA,NA,NA,NA,NA,2016,0
"310","Beloit College",2012,0.7057,NA,21979,0.8571,0.8643,0.8889,0.5455,1,1,NA,NA,NA,NA,NA,2016,0
"311","Beloit College",2013,0.6707,NA,23320,0.7942,0.7738,0.8571,0.8333,0.8462,NA,NA,NA,NA,NA,NA,2016,0
"312","Beloit College",2014,0.6769,NA,21979,0.7492,0.7703,0.4762,0.8571,0.7308,0.6667,NA,NA,NA,NA,NA,2016,0
"313","Bennington College",1997,NA,NA,NA,0.71,0.6966,NA,1,NA,NA,0.6966,NA,1,NA,NA,2008,0
"314","Bennington College",1998,NA,NA,NA,0.6695,0.6796,0.3333,1,NA,0,0.6796,0.3333,1,NA,0,2008,0
"315","Bennington College",1999,NA,NA,NA,0.6563,0.6311,0.5,0,0.75,0,0.6311,0.5,0,0.75,0,2008,0
"316","Bennington College",2000,NA,NA,NA,0.5957,0.5785,0.5,1,0.5,NA,0.5785,0.5,1,0.5,NA,2008,0
"317","Bennington College",2001,NA,NA,NA,0.5912,0.5852,0,0.75,0,0,0.5852,0,0.75,0,0,2008,0
"318","Bennington College",2002,0.7452,NA,NA,0.5667,0.5793,1,1,0.6,NA,0.5793,1,1,0.6,NA,2008,0
"319","Bennington College",2003,0.7707,NA,NA,0.6118,0.5972,0.5,1,0.75,1,0.5972,0.5,1,0.75,1,2008,0
"320","Bennington College",2004,0.6865,NA,NA,0.5814,0.5769,0.6667,0.6667,0.625,NA,0.5769,0.6667,0.6667,0.625,NA,2008,0
"321","Bennington College",2005,0.7328,NA,NA,0.602,0.6154,1,0.5,0.4286,NA,0.6154,1,0.5,0.4286,NA,2008,0
"322","Bennington College",2006,0.6155,NA,NA,0.6715,0.7008,0.5,0.3333,0,NA,NA,NA,NA,NA,NA,2008,0
"323","Bennington College",2007,0.6588,NA,NA,0.6378,0.6293,0.6667,0,1,NA,NA,NA,NA,NA,NA,2008,0
"324","Bennington College",2008,0.6255,NA,NA,0.6716,0.6784,1,0.5,0.2,1,NA,NA,NA,NA,NA,2008,1
"325","Bennington College",2009,0.6159,NA,NA,0.6737,0.6582,0.6667,1,0.5,1,NA,NA,NA,NA,NA,2008,1
"326","Bennington College",2010,0.66,NA,28070,0.6768,0.7037,0.25,0.5,0.75,0,NA,NA,NA,NA,NA,2008,1
"327","Bennington College",2011,0.6501,NA,27658,0.7024,0.6905,0.75,1,0.375,0,NA,NA,NA,NA,NA,2008,1
"328","Bennington College",2012,0.724,NA,28364,0.6745,0.6726,1,1,0.6923,0.6,NA,NA,NA,NA,NA,2008,1
"329","Bennington College",2013,0.6303,NA,29163,0.7411,0.7755,0.5,0.6667,0.4286,1,NA,NA,NA,NA,NA,2008,1
"330","Bennington College",2014,0.6487,NA,29960,0.7643,0.7653,1,0.8571,0.625,0.8,NA,NA,NA,NA,NA,2008,1
"331","Bentley University",1997,NA,NA,NA,0.7361,0.7496,0.6207,0.8966,0.7647,NA,0.7496,0.6207,0.8966,0.7647,NA,NA,0
"332","Bentley University",1998,NA,NA,NA,0.7819,0.7948,0.6538,0.8108,0.6087,1,0.7948,0.6538,0.8108,0.6087,1,NA,0
"333","Bentley University",1999,NA,NA,NA,0.7826,0.78,0.7037,0.8028,0.7917,1,0.78,0.7037,0.8028,0.7917,1,NA,0
"334","Bentley University",2000,NA,NA,NA,0.8178,0.8388,0.5806,0.8608,0.8125,1,0.8388,0.5806,0.8608,0.8125,1,NA,0
"335","Bentley University",2001,NA,NA,NA,0.8357,0.8359,0.8,0.9242,0.8378,1,0.8359,0.8,0.9242,0.8378,1,NA,0
"336","Bentley University",2002,0.381,NA,NA,0.8698,0.8807,0.8214,0.9032,0.8286,1,0.8807,0.8214,0.9032,0.8286,1,NA,0
"337","Bentley University",2003,0.4624,NA,NA,0.8227,0.8467,0.7045,0.9032,0.7949,1,0.8467,0.7045,0.9032,0.7949,1,NA,0
"338","Bentley University",2004,0.4638,NA,NA,0.8957,0.9043,0.8621,0.9048,1,1,0.9043,0.8621,0.9048,1,1,NA,0
"339","Bentley University",2005,0.4454,NA,NA,0.8824,0.9134,0.8214,0.9667,0.9118,NA,0.9134,0.8214,0.9667,0.9118,NA,NA,0
"340","Bentley University",2006,0.4336,NA,NA,0.8771,0.9023,0.8667,0.8553,0.8333,NA,NA,NA,NA,NA,NA,NA,0
"341","Bentley University",2007,0.3902,NA,NA,0.8413,0.8839,0.7647,0.8916,0.8444,0,NA,NA,NA,NA,NA,NA,0
"342","Bentley University",2008,0.3784,NA,NA,0.8727,0.8919,0.7568,0.8831,0.8511,NA,NA,NA,NA,NA,NA,NA,0
"343","Bentley University",2009,0.3755,NA,NA,0.8816,0.9156,0.7879,0.8448,0.8723,0.3333,NA,NA,NA,NA,NA,NA,0
"344","Bentley University",2010,0.4258,NA,20512,0.8891,0.9128,0.8929,0.9091,0.8889,NA,NA,NA,NA,NA,NA,NA,0
"345","Bentley University",2011,0.4645,NA,30354,0.8867,0.9104,0.9375,0.8158,0.8108,NA,NA,NA,NA,NA,NA,NA,0
"346","Bentley University",2012,0.4335,NA,27480,0.9128,0.9196,0.8182,0.9733,0.8167,1,NA,NA,NA,NA,NA,NA,0
"347","Bentley University",2013,0.4506,NA,29084,0.8882,0.9038,0.7879,0.9091,0.8197,NA,NA,NA,NA,NA,NA,NA,0
"348","Bentley University",2014,0.4379,NA,29886,0.8952,0.9157,0.8788,0.9157,0.881,0,NA,NA,NA,NA,NA,NA,0
"349","Boston College",1997,NA,NA,NA,0.8743,0.8941,0.7576,0.8211,0.7835,0.8333,0.8941,0.7576,0.8211,0.7835,0.8333,NA,0
"350","Boston College",1998,NA,NA,NA,0.8937,0.911,0.8421,0.8654,0.839,0.8,0.911,0.8421,0.8654,0.839,0.8,NA,0
"351","Boston College",1999,NA,NA,NA,0.8942,0.9183,0.7706,0.8485,0.8174,0.9,0.9183,0.7706,0.8485,0.8174,0.9,NA,0
"352","Boston College",2000,NA,NA,NA,0.9084,0.923,0.8091,0.9052,0.8816,0.9,0.923,0.8091,0.9052,0.8816,0.9,NA,0
"353","Boston College",2001,NA,NA,NA,0.9074,0.9287,0.8148,0.8721,0.8537,0.8333,0.9287,0.8148,0.8721,0.8537,0.8333,NA,0
"354","Boston College",2002,0.3359,NA,NA,0.9123,0.9282,0.8293,0.883,0.8435,1,0.9282,0.8293,0.883,0.8435,1,NA,0
"355","Boston College",2003,0.3241,NA,NA,0.9058,0.9161,0.8623,0.8936,0.8531,0.5714,0.9161,0.8623,0.8936,0.8531,0.5714,NA,0
"356","Boston College",2004,0.3075,NA,NA,0.9128,0.9255,0.8429,0.9034,0.9005,0.8889,0.9255,0.8429,0.9034,0.9005,0.8889,NA,0
"357","Boston College",2005,0.3197,NA,NA,0.9096,0.9267,0.8014,0.9036,0.9043,1,0.9267,0.8014,0.9036,0.9043,1,NA,0
"358","Boston College",2006,0.3065,NA,NA,0.9153,0.9263,0.8378,0.9,0.9266,1,NA,NA,NA,NA,NA,NA,0
"359","Boston College",2007,0.291,NA,NA,0.9219,0.9305,0.8268,0.8945,0.9485,1,NA,NA,NA,NA,NA,NA,0
"360","Boston College",2008,0.2728,NA,NA,0.913,0.9275,0.84,0.8889,0.8785,1,NA,NA,NA,NA,NA,NA,0
"361","Boston College",2009,0.2624,NA,NA,0.9131,0.931,0.8065,0.8955,0.8776,1,NA,NA,NA,NA,NA,NA,0
"362","Boston College",2010,0.3006,NA,31452,0.9242,0.9396,0.8529,0.9157,0.9091,1,NA,NA,NA,NA,NA,NA,0
"363","Boston College",2011,0.311,NA,29846,0.925,0.9405,0.8321,0.9495,0.9203,1,NA,NA,NA,NA,NA,NA,0
"364","Boston College",2012,0.2798,NA,30286,0.9211,0.9358,0.8706,0.9153,0.9024,NA,NA,NA,NA,NA,NA,NA,0
"365","Boston College",2013,0.2881,NA,32744,0.919,0.9295,0.8878,0.9012,0.9158,1,NA,NA,NA,NA,NA,NA,0
"366","Boston College",2014,0.3222,NA,33070,0.9404,0.9468,0.9294,0.9449,0.9299,1,NA,NA,NA,NA,NA,NA,0
"367","Boston University",1997,NA,NA,NA,0.7482,0.7566,0.7333,0.7391,0.7066,0.625,0.7566,0.7333,0.7391,0.7066,0.625,NA,0
"368","Boston University",1998,NA,NA,NA,0.7534,0.7706,0.7113,0.7607,0.668,0.4375,0.7706,0.7113,0.7607,0.668,0.4375,NA,0
"369","Boston University",1999,NA,NA,NA,0.7483,0.75,0.7068,0.7594,0.6988,0.6,0.75,0.7068,0.7594,0.6988,0.6,NA,0
"370","Boston University",2000,NA,NA,NA,0.7708,0.7734,0.7658,0.7826,0.7398,0.5789,0.7734,0.7658,0.7826,0.7398,0.5789,NA,0
"371","Boston University",2001,NA,NA,NA,0.8126,0.8214,0.7662,0.8286,0.8192,0.7222,0.8214,0.7662,0.8286,0.8192,0.7222,NA,0
"372","Boston University",2002,0.4815,NA,NA,0.8159,0.8184,0.7105,0.8596,0.7841,0.6364,0.8184,0.7105,0.8596,0.7841,0.6364,NA,0
"373","Boston University",2003,0.5798,NA,NA,0.8004,0.8017,0.7128,0.8391,0.711,0.55,0.8017,0.7128,0.8391,0.711,0.55,NA,0
"374","Boston University",2004,0.5798,NA,NA,0.8223,0.8251,0.7333,0.8671,0.8,0.6667,0.8251,0.7333,0.8671,0.8,0.6667,NA,0
"375","Boston University",2005,0.5175,NA,NA,0.8279,0.8297,0.7297,0.8409,0.8321,0.7778,0.8297,0.7297,0.8409,0.8321,0.7778,NA,0
"376","Boston University",2006,0.5545,NA,NA,0.8475,0.8491,0.8108,0.8561,0.843,0.85,NA,NA,NA,NA,NA,NA,0
"377","Boston University",2007,0.5666,NA,NA,0.8391,0.8477,0.7959,0.8489,0.7619,0.7,NA,NA,NA,NA,NA,NA,0
"378","Boston University",2008,0.5833,NA,NA,0.8448,0.8547,0.8182,0.8706,0.8091,0.8333,NA,NA,NA,NA,NA,NA,0
"379","Boston University",2009,0.5861,NA,NA,0.847,0.8717,0.8348,0.8834,0.839,1,NA,NA,NA,NA,NA,NA,0
"380","Boston University",2010,0.543,NA,31638,0.8526,0.8696,0.7481,0.8697,0.8432,0.6,NA,NA,NA,NA,NA,NA,0
"381","Boston University",2011,0.5848,NA,30905,0.8652,0.8749,0.8561,0.8778,0.8507,0.5,NA,NA,NA,NA,NA,NA,0
"382","Boston University",2012,0.5797,NA,33131,0.8713,0.8789,0.8068,0.8783,0.8683,1,NA,NA,NA,NA,NA,NA,0
